Unnamed: 0,research_id,gpt3_id,temperature,respondent_id,response_id,exp_condition,object,response,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp
692,GPT3202208,cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt,0.75,202208130,2022080832,5,fork,Poke holes in the ground plt seeds,20.02723,18.257515,0.856719046831131,0.6077034771442413
693,GPT3202208,cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt,0.75,202208130,2022080833,5,fork,hair pick,10.51479,11.478728,0.655703067779541,0.804396390914917
694,GPT3202208,cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt,0.75,202208130,2022080834,5,fork,Stir drink,12.042442,11.312114,0.7778919339179993,0.672814279794693
695,GPT3202208,cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt,0.75,202208130,2022080835,5,fork,Eat food off of it,13.290161,12.787266,0.7928620427846909,0.721214234828949
696,GPT3202208,cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt,0.75,202208130,2022080836,5,fork,Serve food with it,11.245115,11.144304,0.7260825037956238,0.7142874300479889
697,GPT3202208,cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt,0.75,202208130,2022080837,5,fork,apply makeup,11.633683,12.17675,0.7899182438850403,0.880606047809124
698,GPT3202208,cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt,0.75,202208131,2022080839,1,tin can,tin c telephone,13.272693,10.114582,0.7214957773685455,0.31774574518203735
699,GPT3202208,cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt,0.75,202208131,2022080840,1,tin can,miniature drum,10.675965,9.415281,0.735430508852005,0.5594790875911713
700,GPT3202208,cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt,0.75,202208131,2022080841,1,tin can,plter for small plts or herbs,15.009759,13.534782,0.919879600405693,0.7038227021694183
701,GPT3202208,cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt,0.75,202208131,2022080842,1,tin can,Create art by painting or decoupaging the outside of tin c,22.017946,20.463785,0.6472927927970886,0.4369705319404602
702,GPT3202208,cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt,0.75,202208131,2022080843,1,tin can,jewelry out of recycled tin cs (earrings necklaces bracelets),36.205654,34.37747,0.7312341332435608,0.47322213649749756
703,GPT3202208,cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt,0.75,202208131,2022080844,1,tin can,trashc in your home or office,9.844158,11.599915,0.5609641373157501,0.8271920680999756
704,GPT3202208,cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt,0.75,202208131,2022080845,1,tin can,Upcycle empty tin cs inbird feeders,15.959792,12.412011,0.8099321871995926,0.3408561944961548
705,GPT3202208,cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq,0.75,202208132,2022080847,2,tin can,vase or flower pot,16.334715,15.204575,0.7060091495513916,0.5523125529289246
706,GPT3202208,cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq,0.75,202208132,2022080848,2,tin can,pencil holder,10.500563,10.378667,0.6244674921035767,0.6125678718090057
707,GPT3202208,cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq,0.75,202208132,2022080849,2,tin can,Paint it d decoration,13.658049,12.638371,0.6934682726860046,0.5559586584568024
708,GPT3202208,cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq,0.75,202208132,2022080850,2,tin can,cdle holder out of it,7.6485944,7.8092465,0.6341176629066467,0.6758415997028351
709,GPT3202208,cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq,0.75,202208132,2022080851,2,tin can,storage container for small objects,19.459562,18.646444,0.7141194045543671,0.6016440093517303
710,GPT3202208,cmpl-5kwXKcPbCQWGV3YEFNoe7oFP8hkQz,0.75,202208133,2022080853,3,tin can,ltern: punch holes in the sides of tin c insert cdle d enjoy lovely soft light,38.668808,37.394455,0.63729327917099,0.4557192921638489
711,GPT3202208,cmpl-5kwXKcPbCQWGV3YEFNoe7oFP8hkQz,0.75,202208133,2022080854,3,tin can,wind chime: tie different lengths of string or twine the bottom lip of tin c add some beads or charms for extrdecoration d enjoy the gentle tinkle whenever there's breeze,58.26602,56.83373,0.674752950668335,0.46639484167099
712,GPT3202208,cmpl-5kwXKcPbCQWGV3YEFNoe7oFP8hkQz,0.75,202208133,2022080855,3,tin can,several small tin cs miniature garden. Place plts inside d decorate the outside however you like,38.887405,37.42804,0.6244347393512726,0.4177089333534241
713,GPT3202208,cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv,0.75,202208134,2022080857,4,tin can,Cut the top d bottom off of tin c d vase for flowers,27.656986,25.269323,0.7338009178638458,0.4057437777519226
714,GPT3202208,cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv,0.75,202208134,2022080858,4,tin can,cdle holder,7.6485944,7.8092465,0.6341176629066467,0.6758415997028351
715,GPT3202208,cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv,0.75,202208134,2022080859,4,tin can,Poke holes in the sides of tin c d string yarn or ribbon through it garld.,34.665146,32.748062,0.6915635764598846,0.423356294631958
716,GPT3202208,cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv,0.75,202208134,2022080860,4,tin can,adorable plter for succulents or cacti.,18.046055,17.72071,0.8277166932821274,0.7839816063642502
717,GPT3202208,cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv,0.75,202208134,2022080861,4,tin can,mini piñatout of small tins cs by filling them with cdy d wrapping them in tissue paper,31.275776,29.354061,0.6678770184516907,0.40179651975631714
718,GPT3202208,cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb,0.75,202208135,2022080863,5,tin can,C small trashc,10.075678,9.071205,0.7700385302305222,0.6245318055152893
719,GPT3202208,cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb,0.75,202208135,2022080864,5,tin can,C plter,8.710862,7.993937,0.8862338662147522,0.7639820724725723
720,GPT3202208,cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb,0.75,202208135,2022080865,5,tin can,cut in half d cdle holders,15.0428,14.428565,0.6755060255527496,0.5926641821861267
721,GPT3202208,cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb,0.75,202208135,2022080866,5,tin can,Paint the outside d vase,14.729085,14.048448,0.6090089976787567,0.518725574016571
722,GPT3202208,cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb,0.75,202208135,2022080867,5,tin can,pencil holder on your desk,12.647535,14.0369005,0.4476802349090576,0.6282671391963959
723,GPT3202208,cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55,0.8,202208136,2022080869,1,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
724,GPT3202208,cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55,0.8,202208136,2022080870,1,book,start fire,10.4285,10.068347,0.7451402842998505,0.7119594812393188
725,GPT3202208,cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55,0.8,202208136,2022080871,1,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
726,GPT3202208,cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55,0.8,202208136,2022080872,1,book,help keep table level,11.819493,12.669014,0.5336790978908539,0.6556845605373383
727,GPT3202208,cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55,0.8,202208136,2022080873,1,book,ripped apart d the pages confetti,16.870617,16.009039,0.7425453960895538,0.6239133179187775
728,GPT3202208,cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr,0.8,202208137,2022080875,2,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
729,GPT3202208,cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr,0.8,202208137,2022080876,2,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
730,GPT3202208,cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr,0.8,202208137,2022080877,2,book,coaster,8.111664,8.541094,0.7338162064552307,0.8625434339046478
731,GPT3202208,cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr,0.8,202208137,2022080878,2,book,origami paper,11.315027,10.385492,0.6955005824565887,0.5750127732753754
732,GPT3202208,cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr,0.8,202208137,2022080879,2,book,confetti,9.279806,9.71315,0.874097153544426,1.0094604399055243
733,GPT3202208,cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr,0.8,202208137,2022080880,2,book,decoration,8.196847,8.737158,0.7207832932472229,0.8656852096319199
734,GPT3202208,cmpl-5kwXa7dnHMrlGsDb7i0IWLFhuqiHg,0.8,202208138,2022080882,3,book,paperweight keep papers from flying away,14.132039,13.900374,0.6121380031108856,0.5823350548744202
735,GPT3202208,cmpl-5kwXa7dnHMrlGsDb7i0IWLFhuqiHg,0.8,202208138,2022080883,3,book,doorstop keep door from slamming shut,15.433317,16.814781,0.6044914722442627,0.8086400926113129
736,GPT3202208,cmpl-5kwXa7dnHMrlGsDb7i0IWLFhuqiHg,0.8,202208138,2022080884,3,book,prop up computer screen,13.427057,13.98574,0.6535379588603973,0.744060605764389
737,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080886,4,book,paperweight keep papers from flying away,14.132039,13.900374,0.6121380031108856,0.5823350548744202
738,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080887,4,book,prop up wobbly table,11.389519,13.736711,0.47170114517211914,0.8082965761423111
739,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080888,4,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
740,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080889,4,book,large book c booster seat for small child,23.844618,23.859722,0.49679118394851685,0.48429781198501587
741,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080890,4,book,stack of books c reach items on high shelves,24.535841,23.525795,0.6338880956172943,0.4849216341972351
742,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080891,4,book,arrged create attractive decoration on shelf or coffee table,23.047247,24.341743,0.48580706119537354,0.6538336277008057
743,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080892,4,book,Old tattered kindling for fire,16.659512,16.765532,0.7184329032897949,0.7404303252696991
744,GPT3202208,cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04,0.8,202208139,2022080893,4,book,Books with interesting illustrations cut up d framed rt,23.356167,21.052307,0.7061019837856293,0.3827601671218872
745,GPT3202208,cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU,0.8,202208140,2022080895,5,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
746,GPT3202208,cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU,0.8,202208140,2022080896,5,book,level table or other piece of furniture,14.9512005,16.91406,0.38511621952056885,0.6357850730419159
747,GPT3202208,cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU,0.8,202208140,2022080897,5,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
748,GPT3202208,cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU,0.8,202208140,2022080898,5,book,keepsake box,11.123306,10.8416195,0.7220144867897034,0.6977761685848236
749,GPT3202208,cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU,0.8,202208140,2022080899,5,book,cut up d made incards or tags.,14.335926,14.118066,0.7332707941532135,0.7116782665252686
750,GPT3202208,cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU,0.8,202208140,2022080900,5,book,The pages of origami or other paper crafts.,19.782473,18.10571,0.6823034286499023,0.4481704831123352
751,GPT3202208,cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU,0.8,202208140,2022080901,5,book,stacked up d made inshelving units or end tables,17.550365,18.457613,0.6081889867782593,0.737645834684372
752,GPT3202208,cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B,0.8,202208141,2022080903,1,fork,bookmark in book,11.151408,11.635213,0.8011718094348907,0.8845265507698059
753,GPT3202208,cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B,0.8,202208141,2022080904,1,fork,Stick fork in the ground mark where you are plting seeds,20.296343,17.328749,0.7504117488861084,0.3587825298309326
754,GPT3202208,cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B,0.8,202208141,2022080905,1,fork,wind chime by dgling forks from string or wire,20.648611,18.441187,0.720867782831192,0.4264107346534729
755,GPT3202208,cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B,0.8,202208141,2022080906,1,fork,Paint or decorate fork d part of unconventional table setting or center piece,29.044853,28.714668,0.5362907946109772,0.4896402359008789
756,GPT3202208,cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B,0.8,202208141,2022080907,1,fork,Collect mini forks from different places you visit d display them in shadow box frame.,36.83672,36.53376,0.6158702671527863,0.5719878673553467
757,GPT3202208,cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B,0.8,202208141,2022080908,1,fork,Melt the tines of fork down d unique jewelry out of it,21.980957,18.857391,0.7586841285228729,0.34499186277389526
758,GPT3202208,cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0,0.8,202208142,2022080910,2,fork,Holding up pair of pts while you sew button back on,17.350487,17.544966,0.6641892790794373,0.6915954947471619
759,GPT3202208,cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0,0.8,202208142,2022080911,2,fork,Stabbing meat test if it is cooked all the way through,20.643497,19.107033,0.7885298132896423,0.5758484303951263
760,GPT3202208,cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0,0.8,202208142,2022080912,2,fork,tongs pick up hot food,16.445997,15.717076,0.6779291331768036,0.5792418718338013
761,GPT3202208,cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0,0.8,202208142,2022080913,2,fork,Spearing vegetables,12.29986,10.5823,0.9380217641592026,0.6722027957439423
762,GPT3202208,cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej,0.8,202208143,2022080915,3,fork,the tines of the fork create patterns in soft foods like mashed potatoes,34.460583,32.205303,0.7260302901268005,0.41613876819610596
763,GPT3202208,cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej,0.8,202208143,2022080916,3,fork,the hdle of the fork extension of your arm reach things that are out of arm's reach,26.593178,25.338537,0.5739640593528748,0.4060295820236206
764,GPT3202208,cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej,0.8,202208143,2022080917,3,fork,Balce small objects on top of the tines,13.680504,11.850188,0.7711089104413986,0.51973757147789
765,GPT3202208,cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej,0.8,202208143,2022080918,3,fork,Wrap duct tape around the middle of the fork makeshift tong,24.920132,23.144358,0.6729781031608582,0.434181809425354
766,GPT3202208,cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU,0.8,202208144,2022080920,4,fork,play the pio,11.216508,11.819473,0.90247593075037,1.0149874072521925
767,GPT3202208,cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU,0.8,202208144,2022080921,4,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
768,GPT3202208,cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU,0.8,202208144,2022080922,4,fork,eat spaghetti,12.657948,11.387965,0.8170596063137054,0.6332978308200836
769,GPT3202208,cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU,0.8,202208144,2022080923,4,fork,pick up small object,12.868786,12.685523,0.6889148354530334,0.6648679971694946
770,GPT3202208,cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU,0.8,202208144,2022080924,4,fork,backscratcher,9.671941,9.868054,0.9338028728961945,0.9807340241968632
771,GPT3202208,cmpl-5kwY3pJB618lGCZwywwRkzGfply0m,0.8,202208145,2022080926,5,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
772,GPT3202208,cmpl-5kwY3pJB618lGCZwywwRkzGfply0m,0.8,202208145,2022080927,5,fork,Stick it in potted plt makeshift stake for taller plts,22.763073,22.34868,0.778750941157341,0.7204780280590057
773,GPT3202208,cmpl-5kwY3pJB618lGCZwywwRkzGfply0m,0.8,202208145,2022080928,5,fork,Hold onthe end of the fork while someone else uses the other end chopsticks so that they have something grip onto,26.079607,23.931309,0.613873302936554,0.3303866386413574
774,GPT3202208,cmpl-5kwY3pJB618lGCZwywwRkzGfply0m,0.8,202208145,2022080929,5,fork,Curl the tines of the fork inward scoop,21.449518,17.732883,0.7588119506835938,0.27452123165130615
775,GPT3202208,cmpl-5kwY3pJB618lGCZwywwRkzGfply0m,0.8,202208145,2022080930,5,fork,tiny shovel help dig holes for plting seeds,24.141108,22.817377,0.7570832669734955,0.573927640914917
776,GPT3202208,cmpl-5kwY3pJB618lGCZwywwRkzGfply0m,0.8,202208145,2022080931,5,fork,Press down on dough with the flat back of the fork create designs before baking,27.571716,25.585361,0.6700895130634308,0.4025265574455261
777,GPT3202208,cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf,0.8,202208146,2022080933,1,tin can,vase by wrapping it with colorful paper or fabric,21.757177,21.445484,0.5883958041667938,0.5433910489082336
778,GPT3202208,cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf,0.8,202208146,2022080934,1,tin can,Cut the top off of tin c d cdle holder,19.640327,17.016212,0.6966654062271118,0.3502689003944397
779,GPT3202208,cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf,0.8,202208146,2022080935,1,tin can,plter for herbs or small flowers,16.357525,15.302141,0.813390389084816,0.6650548875331879
780,GPT3202208,cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf,0.8,202208146,2022080936,1,tin can,wind chimes out of tin cs d pretty beads or buttons,27.361946,25.051022,0.7009764015674591,0.3851310610771179
781,GPT3202208,cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf,0.8,202208146,2022080937,1,tin can,Paint designs on empty tin cs d them store pens pencils markers etc.,36.85688,35.241604,0.6882200539112091,0.4599945545196533
782,GPT3202208,cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf,0.8,202208146,2022080938,1,tin can,bird feeder by poking holes in it d stringing it up with twine,25.365847,24.098448,0.7424278557300568,0.5649952590465546
783,GPT3202208,cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy,0.8,202208147,2022080940,2,tin can,telephone,8.725508,9.307949,0.747745156288147,0.868177518248558
784,GPT3202208,cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy,0.8,202208147,2022080941,2,tin can,old fashioned radio,12.679832,12.344468,0.6615655720233917,0.6182795763015747
785,GPT3202208,cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy,0.8,202208147,2022080942,2,tin can,guitar (string tin c with rubber bds d play it like guitar),38.211426,36.86954,0.6722169816493988,0.4811694622039795
786,GPT3202208,cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy,0.8,202208147,2022080943,2,tin can,cdle holder,7.6485944,7.8092465,0.6341176629066467,0.6758415997028351
787,GPT3202208,cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy,0.8,202208147,2022080944,2,tin can,vase,8.292153,7.6405344,0.7051166892051697,0.6108116507530212
788,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080946,3,tin can,plter for small plt or flower,13.572273,12.154868,0.8451286107301712,0.6419002711772919
789,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080947,3,tin can,cdle holder,7.6485944,7.8092465,0.6341176629066467,0.6758415997028351
790,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080948,3,tin can,vase,8.292153,7.6405344,0.7051166892051697,0.6108116507530212
791,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080949,3,tin can,pencil sharpener,12.798314,12.368258,0.7757861316204071,0.7182213664054871
792,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080950,3,tin can,button maker (with different color papers your own custom buttons),31.448519,31.489672,0.6729933321475983,0.6761723160743713
793,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080951,3,tin can,Cut the top off d the bottom cover for jar or container,19.880629,18.077919,0.7244107127189636,0.47927623987197876
794,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080952,3,tin can,part of mobile,8.926834,9.032757,0.8324929922819138,0.8705375492572784
795,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080953,3,tin can,Paint the outside d decorative storage,19.11059,18.684149,0.6044797599315643,0.5452914237976074
796,GPT3202208,cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf,0.8,202208148,2022080954,3,tin can,(For more advced crafters) Cut instrips d weave together basket,21.342278,20.728298,0.6954568028450012,0.6097675859928131
797,GPT3202208,cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh,0.8,202208149,2022080956,4,tin can,bird feeder by attaching string the top of the c d filling it with birdseed,27.21925,25.784206,0.7499664425849915,0.5487208068370819
798,GPT3202208,cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh,0.8,202208149,2022080957,4,tin can,plt pot by painting it d adding drainage holes the bottom,23.248938,21.587946,0.7729396969079971,0.5419279634952545
799,GPT3202208,cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh,0.8,202208149,2022080958,4,tin can,Cut out stars or other shapes from the sides of the c d them decorate your room or mobile,29.838884,29.511797,0.6228690147399902,0.5738575160503387
800,GPT3202208,cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh,0.8,202208149,2022080959,4,tin can,storage container for small items such buttons jewelry or nails,28.360495,27.340538,0.6631819903850555,0.5197124481201172
801,GPT3202208,cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh,0.8,202208149,2022080960,4,tin can,wind chime by tying different lengths of string the bottom of the c d attaching trinkets or beads the end of each string,43.867702,42.8809,0.7275116741657257,0.5842199921607971
802,GPT3202208,cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST,0.8,202208150,2022080962,5,tin can,plter for small plts or herbs,15.009759,13.534782,0.919879600405693,0.7038227021694183
803,GPT3202208,cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST,0.8,202208150,2022080963,5,tin can,Cut the top off of tin c d cdle holder,19.640327,17.016212,0.6966654062271118,0.3502689003944397
804,GPT3202208,cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST,0.8,202208150,2022080964,5,tin can,tin c your own DIY mini Piñata,18.749374,15.527498,0.7176176607608795,0.29805201292037964
805,GPT3202208,cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST,0.8,202208150,2022080965,5,tin can,cute d festive vase for holiday flowers,25.776705,24.74296,0.7146912813186646,0.569614440202713
806,GPT3202208,cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST,0.8,202208150,2022080966,5,tin can,your own tambourine by decorating empty tin c d attaching jingle bells around the rim,29.883509,27.314657,0.6865074932575226,0.33573734760284424
807,GPT3202208,cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST,0.8,202208150,2022080967,5,tin can,Create fun wind chimes by painting different sized tin cs d hging them from varying lengths of string or twine,43.980495,42.458794,0.6759580969810486,0.45834678411483765
