"id","response_id","eucldist_object_response","eucldist_chair_response","cosdist_object_response","cosdist_chair_response","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02","rater"
609,2022050105,6.886864,6.946366,0.712709993,0.714409381,"fork","remove lint from clothing",2,5,2,NA,NA,NA,NA
610,2022050106,7.469361,9.51455,0.547669321,0.883384779,"fork","toothpick",2,4,2,NA,NA,NA,NA
611,2022050107,6.8225884,6.7288456,0.759048104,0.714326054,"fork","apply makeupsuch as mascara or lipstick.",3,2,3,NA,NA,NA,NA
612,2022050108,6.7834024,6.494678,0.799442351,0.668715626,"fork","style hairsuch as in braids or upd",2,4,2,NA,NA,NA,NA
613,2022050109,5.8812237,6.460743,0.492609203,0.616547376,"fork","Use a fork to eat cake without getting your hands dirty",1,5,1,NA,NA,NA,NA
614,2022050110,6.1704082,6.4601293,0.568961322,0.631039888,"fork","Stick a fork in an electrical outlet to see if it's still working",3,3,2,NA,NA,NA,NA
615,2022050111,5.6285424,6.8931265,0.436245263,0.738197446,"fork","Use a fork to test the doneness of meat",1,5,1,NA,NA,NA,NA
616,2022050112,6.1544423,6.2132645,0.565776497,0.566618174,"fork","Hold a fork like a microphone and give impromptu speeches",3,4,3,NA,NA,NA,NA
617,2022050113,6.0699115,6.4998236,0.544011027,0.644632429,"fork","Juggle forks with friends for entertainment",3,3,2,NA,NA,NA,NA
618,2022050114,7.247839,6.8563743,0.791475207,0.684560776,"fork","Make music with",3,4,2,NA,NA,NA,NA
619,2022050115,5.357101,6.6055818,0.377465606,0.658951133,"fork","Fork as a bookmark",2,5,2,NA,NA,NA,NA
620,2022050116,5.7632117,6.8764925,0.464751601,0.710853547,"fork","Use fork to apply makeup",3,2,3,NA,NA,NA,NA
621,2022050117,5.299263,6.5202894,0.370565712,0.621207178,"fork","Paint with a fork",3,2,3,NA,NA,NA,NA
622,2022050118,5.274637,6.635583,0.363338709,0.658483028,"fork","Draw with a fork",3,3,3,NA,NA,NA,NA
623,2022050119,5.811448,6.607316,0.474995196,0.644306779,"fork","Eat an entire meal with a fork",1,4,1,NA,NA,NA,NA
624,2022050120,4.9983635,6.789196,0.316942155,0.676280946,"fork","Cook with a fork",1,5,1,NA,NA,NA,NA
625,2022050121,5.1725655,6.612458,0.347447813,0.638656437,"fork","Clean with a fork",2,3,2,NA,NA,NA,NA
626,2022050122,5.1942763,6.516712,0.348304927,0.626704216,"fork","Decorate with a fork",2,4,2,NA,NA,NA,NA
627,2022050123,5.9133015,6.5987587,0.498647869,0.646927685,"fork","Play music with a fork",3,3,2,NA,NA,NA,NA
628,2022050124,6.3145866,6.442796,0.598818839,0.617408395,"fork","Use as a utensil",1,5,1,NA,NA,NA,NA
629,2022050125,5.8412232,6.5764465,0.483836889,0.64621973,"fork","Use a fork to eat soup without making a mess",2,3,1,NA,NA,NA,NA
630,2022050126,6.0311995,6.3478875,0.52820617,0.59130609,"fork","Stick a fork in your hair to hold it back while you cook",2,4,2,NA,NA,NA,NA
631,2022050127,5.84798,6.496409,0.486849546,0.634063601,"fork","Use a fork to play the drums",3,4,2,NA,NA,NA,NA
632,2022050128,5.9013186,6.4988832,0.497729242,0.627791852,"fork","Use a fork to open a bottle of beer",2,4,1,NA,NA,NA,NA
633,2022050129,6.2352786,6.5190516,0.582245767,0.641385049,"fork","Use a fork as a bookmark in your favorite book",2,5,2,NA,NA,NA,NA
634,2022050130,5.7162075,6.443109,0.456066012,0.620787561,"fork","Stick a few forks in the ground",2,5,1,NA,NA,NA,NA
635,2022050131,5.528077,6.443219,0.414852917,0.615066677,"fork","Pick up leaves with a fork",2,5,2,NA,NA,NA,NA
636,2022050132,6.337357,6.395801,0.594914943,0.596199185,"fork","Make a mini garden rake",2,4,3,NA,NA,NA,NA
637,2022050133,5.659185,6.3897285,0.44310987,0.605985463,"fork","Scrape the bottom of your shoes with a fork",2,5,1,NA,NA,NA,NA
638,2022050134,5.9418473,6.428948,0.510015965,0.619760334,"fork","Get lint out of your clothes with a fork",2,5,2,NA,NA,NA,NA
639,2022050135,5.7659574,6.270108,0.462802708,0.586863995,"fork","Curl your hair with a fork (tines facing in)",2,4,2,NA,NA,NA,NA
640,2022050136,6.31771,6.5795527,0.604105204,0.658463657,"fork","Use as chopsticks!",2,4,2,NA,NA,NA,NA
641,2022050137,6.7334204,6.9785852,0.650982052,0.694170535,"fork","Eat spaghetti like Lady",1,5,2,NA,NA,NA,NA
642,2022050138,5.682725,6.520135,0.448634923,0.636945128,"fork","Use a fork to eat your cereal instead of a spoon",1,5,1,NA,NA,NA,NA
643,2022050139,6.1704082,6.4601293,0.568961322,0.631039888,"fork","Stick a fork in an electrical outlet to see if it's still working",3,3,2,NA,NA,NA,NA
644,2022050140,6.0245953,6.4023457,0.527808696,0.606973767,"fork","Use a fork as a comb for your hair",2,4,2,NA,NA,NA,NA
645,2022050141,5.957279,6.3955107,0.512126923,0.605966777,"fork","Use a fork to play the piano",3,3,3,NA,NA,NA,NA
646,2022050142,5.7775583,6.42393,0.470310092,0.614795566,"fork","Stick forks into the ground to make garden markers",2,4,2,NA,NA,NA,NA
647,2022050143,6.774636,6.600719,0.713021666,0.653985351,"fork","Make wind chimes out of",3,3,3,NA,NA,NA,NA
648,2022050144,5.8412232,6.5764465,0.483836889,0.64621973,"fork","Use a fork to eat soup without making a mess",2,3,1,NA,NA,NA,NA
649,2022050145,5.853186,6.467061,0.485126853,0.614200652,"fork","Use a fork to stir your coffee or tea",1,5,1,NA,NA,NA,NA
650,2022050146,5.8759594,6.543539,0.492193162,0.639991492,"fork","Use a fork to eat yogurt without getting your hands messy",2,4,1,NA,NA,NA,NA
651,2022050147,6.130454,6.4792356,0.55773297,0.634467781,"fork","Use a fork to get the last bit of ketchup out of the bottle",2,4,1,NA,NA,NA,NA
652,2022050148,6.015354,6.529318,0.524309516,0.635979295,"fork","Use a fork to eat ice cream without dripping it all over yourself",2,5,1,NA,NA,NA,NA
653,2022050149,6.6931915,6.7643666,0.721532375,0.725855231,"fork","eat foodof course!",1,5,1,NA,NA,NA,NA
654,2022050150,5.905297,6.2057633,0.50123173,0.567445993,"fork","play the forks - a musical instrument made by rubbing two metal forks together",3,4,4,NA,NA,NA,NA
655,2022050151,6.8264236,6.419276,0.700043052,0.592555434,"fork","hold back your hair while you're washing your face",2,4,2,NA,NA,NA,NA
656,2022050152,6.5547996,6.6181984,0.676895469,0.678963572,"fork","dig in the dirt - great for small planting jobs",2,5,3,NA,NA,NA,NA
657,2022050153,6.6246014,6.654333,0.686838746,0.679868102,"fork","miniature sundae - perfect for when you're craving something sweet but don't want to",99,99,99,NA,NA,NA,NA
658,2022050154,8.851403,8.875823,0.895510077,0.89141909,"fork","bookmark",2,5,2,NA,NA,NA,NA
659,2022050155,6.642381,6.197578,0.682268202,0.556276411,"fork","hold down a stack of papers",2,4,2,NA,NA,NA,NA
660,2022050156,6.331878,6.805573,0.573842734,0.666955292,"fork","scrape dirt off your shoes",2,5,1,NA,NA,NA,NA
661,2022050157,6.6594296,6.6832175,0.67766723,0.670091957,"fork","pick up small objects like coins or beads",2,5,1,NA,NA,NA,NA
662,2022050158,6.499332,6.98493,0.630602419,0.737326443,"fork","hairpin or bobby pin",2,4,2,NA,NA,NA,NA
663,2022050159,5.798267,6.558306,0.473223925,0.63676253,"fork","Use a fork to comb your hair",2,4,2,NA,NA,NA,NA
664,2022050160,5.2974057,6.628481,0.367766082,0.657213092,"fork","Use a fork as a toothpick",2,4,2,NA,NA,NA,NA
665,2022050161,6.1704082,6.4601293,0.568961322,0.631039888,"fork","Stick a fork in an electrical outlet to see if it's still working",3,3,2,NA,NA,NA,NA
666,2022050162,6.0794077,6.2553415,0.546619445,0.578418523,"fork","Use a fork to pick up small items like paperclips or coins off the floor",2,4,1,NA,NA,NA,NA
667,2022050163,6.039767,6.3403707,0.535829574,0.600186735,"fork","Put a rubber band around the end of a fork and use it as a sl",99,99,99,NA,NA,NA,NA
668,2022050164,7.1848035,6.409814,0.778024301,0.584905177,"fork","back scratcher",2,5,1,NA,NA,NA,NA
669,2022050165,6.687406,6.7004952,0.685038477,0.674702287,"fork","pick up small items like coins or beads",2,5,2,NA,NA,NA,NA
670,2022050166,6.6511097,6.0453086,0.670222998,0.51533097,"fork","fluff up a pillow",3,4,3,NA,NA,NA,NA
671,2022050167,7.4596605,7.223814,0.821027264,0.75245887,"fork","mix paints together",2,5,2,NA,NA,NA,NA
672,2022050168,6.8769255,6.7228327,0.703383267,0.655268788,"fork","hairpin or hair tie",2,4,2,NA,NA,NA,NA
673,2022050169,6.7613997,7.0740895,0.644997776,0.701741785,"fork","stir a drink",1,5,1,NA,NA,NA,NA
674,2022050170,6.687158,6.585442,0.658508211,0.623624146,"fork","eat food with one hand",1,5,1,NA,NA,NA,NA
675,2022050171,6.265872,6.357775,0.579380304,0.588542521,"fork","hold food while cutting it with a knife",1,5,1,NA,NA,NA,NA
676,2022050172,6.8971834,7.7575316,0.612478614,0.77136758,"fork","makeshift toothpick",2,4,2,NA,NA,NA,NA
677,2022050173,6.5053177,6.3411236,0.672623456,0.607260525,"fork","play the piano (by pressing on the tines",3,3,4,NA,NA,NA,NA
678,2022050174,7.2480407,6.832292,0.818405956,0.697877347,"fork","play the xylophone",3,4,3,NA,NA,NA,NA
679,2022050175,6.245348,7.309422,0.546592325,0.767123491,"fork","toothpick.",2,4,2,NA,NA,NA,NA
680,2022050176,6.442714,6.2653594,0.643926084,0.580689609,"fork","If you bend a forkyou can use it as a curling iron for your hair.",3,4,3,NA,NA,NA,NA
681,2022050177,6.550391,6.724233,0.634200931,0.662700266,"fork","eat soup without making a mess",2,3,1,NA,NA,NA,NA
682,2022050178,7.437172,7.1699243,0.751359165,0.685831338,"fork","comb your hair",2,4,2,NA,NA,NA,NA
683,2022050179,5.887561,6.518606,0.496147215,0.639428437,"fork","Use a fork to make patterns in sand or dirt",2,5,2,NA,NA,NA,NA
684,2022050180,6.02641,6.497663,0.530659735,0.6372419,"fork","Stick a fork in a potted plant to help support it",2,5,3,NA,NA,NA,NA
685,2022050181,5.7775226,6.5982533,0.46998924,0.655257344,"fork","Use a fork as a bookmark",2,5,2,NA,NA,NA,NA
686,2022050182,6.0477195,6.2754374,0.538790822,0.584782481,"fork","Hang forks on a string to make wind chimes or mobile art",3,3,3,NA,NA,NA,NA
687,2022050183,6.3858185,6.491588,0.634966463,0.64921391,"fork","Make music with forks by tapping them on different surfaces – experiment with different sounds!",NA,NA,NA,NA,NA,NA,NA
688,2022050184,8.851403,8.875823,0.895510077,0.89141909,"fork","bookmark",2,5,2,NA,NA,NA,NA
689,2022050185,6.8805323,6.676939,0.748025656,0.678633988,"fork","make music by hitting it against different surfaces",3,5,2,NA,NA,NA,NA
690,2022050186,7.469361,9.51455,0.547669321,0.883384779,"fork","toothpick",2,4,2,NA,NA,NA,NA
691,2022050187,6.7339473,6.691786,0.666143477,0.644841164,"fork","eat food without getting your hands dirty",1,5,1,NA,NA,NA,NA
692,2022050188,6.782095,6.7366266,0.689043373,0.665702611,"fork","play with your food before you eat it",2,5,1,NA,NA,NA,NA
693,2022050189,5.5900435,6.742114,0.426292658,0.659196883,"fork","Eating food with a fork",1,5,1,NA,NA,NA,NA
694,2022050190,6.668206,6.1349792,0.693345666,0.542603284,"fork","Picking up food that has fallen on the floor",2,5,1,NA,NA,NA,NA
695,2022050191,5.9540515,6.3456626,0.511503428,0.593806416,"fork","Using a fork to hold a piece of food while cutting it with a knife",1,5,1,NA,NA,NA,NA
696,2022050192,6.5928183,7.1859927,0.650345564,0.78498067,"fork","Spear vegetables or fruit for juicing or smoothies",1,5,1,NA,NA,NA,NA
697,2022050193,5.5363297,6.5279703,0.417305529,0.630588144,"fork","Twirling pasta around a fork before eating it",1,5,1,NA,NA,NA,NA
698,2022050194,6.6433773,6.858912,0.661659002,0.701274306,"fork","Making patterns in soft foods like mashed potatoes",1,5,1,NA,NA,NA,NA
699,2022050195,8.512836,8.97673,0.822411075,0.905537739,"fork","Mix",1,5,1,NA,NA,NA,NA
700,2022050196,6.6227064,6.683327,0.669517219,0.671226472,"fork","Pick up small things like beads or glitter",2,5,1,NA,NA,NA,NA
701,2022050197,6.7613997,7.0740895,0.644997776,0.701741785,"fork","Stir a drink",1,5,1,NA,NA,NA,NA
702,2022050198,7.2306123,8.245631,0.633297831,0.817059591,"fork","Eat spaghetti",1,5,1,NA,NA,NA,NA
703,2022050199,6.4396224,6.5820174,0.621646941,0.64342019,"fork","Hold onto foods like chicken wings so you don't make a mess",1,5,1,NA,NA,NA,NA
704,2022050200,6.826053,6.8660374,0.674888462,0.672529399,"fork","Help cut soft foods",1,5,1,NA,NA,NA,NA
705,2022050201,6.6491494,6.1400027,0.702368945,0.547760725,"fork","Use as a back scratcher",2,5,1,NA,NA,NA,NA
706,2022050202,6.2223444,6.420627,0.589945585,0.631417692,"fork","Make music- use as drumsticks on pots and pans",3,5,2,NA,NA,NA,NA
707,2022050203,6.5235996,6.470381,0.667020559,0.636637866,"fork","Garden tool- help loosen",99,99,99,NA,NA,NA,NA
708,2022050204,6.052233,6.8475056,0.535398692,0.725929558,"fork","Use a fork to add extra flavor to your cooking by marinating meat or poultry in a flavorful sauce before grilling or baking",1,5,1,NA,NA,NA,NA
709,2022050205,6.464205,6.389975,0.648986876,0.613537729,"fork","Get creative with breakfast and make eggs benedict on a waffle for a delicious and unique twist",2,4,3,NA,NA,NA,NA
710,2022050206,6.4602065,6.4981375,0.676120818,0.668538749,"fork","Create elegant hors d'oeuvres by spearing fruitcheeseand other bite-sized foods on toothp",2,4,2,NA,NA,NA,NA
711,2022050207,7.6565614,8.725508,0.742841095,0.747745156,"tin can","telephone",NA,NA,NA,NA,NA,NA,NA
712,2022050208,5.4126863,7.055132,0.519070983,0.611264437,"tin can","candle holder",NA,NA,NA,NA,NA,NA,NA
713,2022050209,7.000648,8.292153,0.651221275,0.705116689,"tin can","vase",NA,NA,NA,NA,NA,NA,NA
714,2022050210,5.432624,6.99382,0.564656079,0.624467462,"tin can","pencil holder",NA,NA,NA,NA,NA,NA,NA
715,2022050211,4.7858295,6.6578674,0.542486399,0.625142038,"tin can","An ashtray",NA,NA,NA,NA,NA,NA,NA
716,2022050212,5.5579467,7.9714723,0.570426911,0.80212988,"tin can","coin bank",NA,NA,NA,NA,NA,NA,NA
717,2022050213,7.5555935,8.658492,0.912026666,0.854830042,"tin can","doorstop",NA,NA,NA,NA,NA,NA,NA
718,2022050214,7.3449664,8.695191,0.81119673,0.830963925,"tin can","paperweight",NA,NA,NA,NA,NA,NA,NA
719,2022050215,5.884381,7.9653525,0.626296341,0.789775848,"tin can","bird feeder",NA,NA,NA,NA,NA,NA,NA
720,2022050216,7.0509057,8.168779,0.679844856,0.695212483,"tin can","planter",NA,NA,NA,NA,NA,NA,NA
721,2022050217,5.001276,7.058078,0.554228723,0.688332796,"tin can","vase for flowers",NA,NA,NA,NA,NA,NA,NA
722,2022050218,5.432624,6.99382,0.564656079,0.624467462,"tin can","pencil holder",NA,NA,NA,NA,NA,NA,NA
723,2022050219,5.177012,7.1500354,0.617127329,0.723315209,"tin can","hold paintbrushes",NA,NA,NA,NA,NA,NA,NA
724,2022050220,3.7302096,6.668472,0.373542607,0.675920039,"tin can","store small items such as paperclips or buttons",NA,NA,NA,NA,NA,NA,NA
725,2022050221,5.5579467,7.9714723,0.570426911,0.80212988,"tin can","coin bank",NA,NA,NA,NA,NA,NA,NA
726,2022050222,7.000648,8.292153,0.651221275,0.705116689,"tin can","vase",NA,NA,NA,NA,NA,NA,NA
727,2022050223,3.2453704,6.247545,0.278159261,0.573477596,"tin can","Cut the top off of a tin can and use it as a pencil holder",NA,NA,NA,NA,NA,NA,NA
728,2022050224,3.1670017,6.510343,0.262950718,0.642402679,"tin can","Use a tin can as a planter for small plants or succulents",NA,NA,NA,NA,NA,NA,NA
729,2022050225,3.269913,6.485261,0.283555806,0.638573319,"tin can","Make a wind chime out of a few tin cans and some string or fishing line",NA,NA,NA,NA,NA,NA,NA
730,2022050226,2.5207129,6.7605762,0.156478226,0.673669755,"tin can","Turn a tin",NA,NA,NA,NA,NA,NA,NA
731,2022050227,3.6285026,6.3994503,0.351477623,0.606309414,"tin can","could be used as a vase for flowers",NA,NA,NA,NA,NA,NA,NA
732,2022050228,4.2336283,5.79489,0.465376377,0.46010673,"tin can","a pencil holder on a desk",NA,NA,NA,NA,NA,NA,NA
733,2022050229,3.6950655,6.371185,0.379035234,0.612128884,"tin can","could be used to hold paintbrushes in an artist's studio",NA,NA,NA,NA,NA,NA,NA
734,2022050230,4.6803403,7.1693354,0.500575185,0.724555075,"tin can","a coin bank",NA,NA,NA,NA,NA,NA,NA
735,2022050231,3.605051,6.360237,0.355265141,0.605709225,"tin can","telephone could be made by punching holes in two cans",NA,NA,NA,NA,NA,NA,NA
736,2022050232,3.553646,6.555441,0.336035669,0.645965248,"tin can","could be used as a planter for small plants or herbs",NA,NA,NA,NA,NA,NA,NA
737,2022050233,3.6635673,5.9402895,0.360363245,0.495569229,"tin can","could be used as a pencil holder on a desk",NA,NA,NA,NA,NA,NA,NA
738,2022050234,3.6950655,6.371185,0.379035234,0.612128884,"tin can","could be used to hold paintbrushes in an artist's studio",NA,NA,NA,NA,NA,NA,NA
739,2022050235,3.7118428,6.5551276,0.366385043,0.642790467,"tin can","could be used as a vase for fresh flowers or artificial flowers",NA,NA,NA,NA,NA,NA,NA
740,2022050236,7.6565614,8.725508,0.742841095,0.747745156,"tin can","telephone",NA,NA,NA,NA,NA,NA,NA
741,2022050237,5.4126863,7.055132,0.519070983,0.611264437,"tin can","candle holder",NA,NA,NA,NA,NA,NA,NA
742,2022050238,5.5684986,8.060158,0.545723438,0.79839085,"tin can","plant pot",NA,NA,NA,NA,NA,NA,NA
743,2022050239,7.610337,9.065444,0.836149186,0.87699692,"tin can","piñata",NA,NA,NA,NA,NA,NA,NA
744,2022050240,5.557062,7.7528734,0.597642928,0.778148249,"tin can","wind chime",NA,NA,NA,NA,NA,NA,NA
745,2022050241,5.884381,7.9653525,0.626296341,0.789775848,"tin can","bird feeder",NA,NA,NA,NA,NA,NA,NA
746,2022050242,7.123441,7.93417,0.786672533,0.70688948,"tin can","lampshade",NA,NA,NA,NA,NA,NA,NA
747,2022050243,5.4942255,7.051837,0.563439518,0.626990259,"tin can","pen holder",NA,NA,NA,NA,NA,NA,NA
748,2022050244,3.6685436,6.725841,0.353685617,0.681375474,"tin can","set of stacking nesting tins cans",NA,NA,NA,NA,NA,NA,NA
749,2022050245,7.000648,8.292153,0.651221275,0.705116689,"tin can","vase",NA,NA,NA,NA,NA,NA,NA
750,2022050246,5.5342402,7.6999483,0.601439357,0.773685038,"tin can","piggy bank",NA,NA,NA,NA,NA,NA,NA
751,2022050247,5.4126863,7.055132,0.519070983,0.611264437,"tin can","candle holder",NA,NA,NA,NA,NA,NA,NA
752,2022050248,4.393939,7.01797,0.420922995,0.674158126,"tin can","An ice cream container",NA,NA,NA,NA,NA,NA,NA
753,2022050249,4.6601186,6.745983,0.455413103,0.606837243,"tin can","lunch box",NA,NA,NA,NA,NA,NA,NA
754,2022050250,4.174009,6.924528,0.418093979,0.688812256,"tin can","storage container for small items",NA,NA,NA,NA,NA,NA,NA
755,2022050251,7.0509057,8.168779,0.679844856,0.695212483,"tin can","planter",NA,NA,NA,NA,NA,NA,NA
756,2022050252,5.884381,7.9653525,0.626296341,0.789775848,"tin can","bird feeder",NA,NA,NA,NA,NA,NA,NA
757,2022050253,5.557062,7.7528734,0.597642928,0.778148249,"tin can","wind chime",NA,NA,NA,NA,NA,NA,NA
758,2022050254,3.5725431,6.4195676,0.339142978,0.610522985,"tin can","could be used as a vase for small flowers",NA,NA,NA,NA,NA,NA,NA
759,2022050255,3.3974788,6.3838835,0.308406651,0.608369231,"tin can","could be used to hold pencils or other small stationary items.",NA,NA,NA,NA,NA,NA,NA
760,2022050256,3.4620085,6.242005,0.313871861,0.563846618,"tin can","could be used as a candle holder",NA,NA,NA,NA,NA,NA,NA
761,2022050257,3.5723712,6.6612153,0.334749401,0.665559858,"tin can","could be used to store loose change",NA,NA,NA,NA,NA,NA,NA
762,2022050258,4.025231,6.57192,0.443701327,0.654183388,"tin can","telephone: two people each have a string",NA,NA,NA,NA,NA,NA,NA
763,2022050259,3.5396082,6.361448,0.329918861,0.593381912,"tin can","could be used as a vase",NA,NA,NA,NA,NA,NA,NA
764,2022050260,3.567586,6.2766953,0.336262405,0.573538154,"tin can","could be used as a pencil holder",NA,NA,NA,NA,NA,NA,NA
765,2022050261,3.5165553,6.530668,0.330661952,0.642962426,"tin can","could be used to hold paintbrushes",NA,NA,NA,NA,NA,NA,NA
766,2022050262,3.7343094,6.557093,0.368139267,0.640084475,"tin can","could be used as a pot for a plant",NA,NA,NA,NA,NA,NA,NA
767,2022050263,3.706671,6.431736,0.374050677,0.620472193,"tin can","could be used as a doorstop",NA,NA,NA,NA,NA,NA,NA
768,2022050264,0,7.2677965,1.19e-07,0.745433539,"tin can","tin can",NA,NA,NA,NA,NA,NA,NA
769,2022050265,3.6430027,6.6407895,0.344408035,0.654760092,"tin can","could be used as a plant pot",NA,NA,NA,NA,NA,NA,NA
770,2022050266,3.5868285,6.501432,0.352562368,0.646559447,"tin can","a storage container for small objects such as buttonsjewelryor coins.",NA,NA,NA,NA,NA,NA,NA
771,2022050267,3.4620085,6.242005,0.313871861,0.563846618,"tin can","could be used as a candle holder",NA,NA,NA,NA,NA,NA,NA
