id,response_id,eucldist_object_response,eucldist_chair_response,cosdist_object_response,cosdist_chair_response,object,response,originality_rater01,utility_rater01,surprise_rater01,originality_rater02,utility_rater02,surprise_rater02,rater_01,rater_02
590,2022050086,"6,302,331","6,141,006",0.650795549,0.538264245,book,prop up a window or door,NA,NA,NA,2,5,2,NA,IS
591,2022050087,"59,887,023","64,558,845",0.606542438,0.647024125,book,make artsuch as by decoupaging it onto another surface,NA,NA,NA,2,4,2,NA,IS
592,2022050088,"5,531,581","63,398,705",0.474082112,0.594050974,book,Turn it into a piece of art by painting or drawing on the cover,NA,NA,NA,2,4,2,NA,IS
593,2022050089,"57,737,684","6,450,144",0.535715282,0.628732204,book,Use it as a doorstop,NA,NA,NA,2,5,2,NA,IS
594,2022050090,"5,787,524","63,299,108",0.537377566,0.594046384,book,Decorate with it by wrapping it in pretty paper and ribbon,NA,NA,NA,2,4,2,NA,IS
595,2022050091,"5,612,609","66,680,593",0.493758678,0.681808174,book,Cut out images from the pages to make a collage,NA,NA,NA,2,5,2,NA,IS
596,2022050092,"56,996","62,397,885",0.516808003,0.572749257,book,Make a mobile out of old books by hanging them from the ceiling with string or wire,NA,NA,NA,5,3,5,NA,IS
597,2022050093,"52,960,453","6,207,767",0.420210361,0.560252726,book,Make a lamp shade out of an old book,NA,NA,NA,4,3,5,NA,IS
598,2022050094,"5,204,949","6,450,964",0.39836961,0.626740247,book,Cut out the pages of an old book and use them as coasters,NA,NA,NA,3,4,2,NA,IS
599,2022050095,"52,702,084","63,367,276",0.414895475,0.588049412,book,Use an old book as a door stop,NA,NA,NA,2,5,2,NA,IS
600,2022050096,"55,878,344","59,275,103",0.488491297,0.493221939,book,Stack a few books together to use as a makeshift stool or table,NA,NA,NA,3,3,3,NA,IS
601,2022050097,"52,336,984","64,349,914",0.406072855,0.618811667,book,Tear out the pages of an old book and use them as wall art or,NA,NA,NA,3,4,2,NA,IS
602,2022050098,"71,566,772","68,453,045",0.734890193,0.617443174,book,door stop,NA,NA,NA,2,5,2,NA,IS
603,2022050099,"6,382,291","68,712,573",0.639191985,0.683054954,book,start a fire,NA,NA,NA,2,4,2,NA,IS
604,2022050100,"5,907,425","68,081,875",0.53179124,0.662727982,book,make paper airplanes,NA,NA,NA,2,4,2,NA,IS
605,2022050101,"6,369,084","6,511,275",0.66409713,0.623301953,book,coaster for your beverage,NA,NA,NA,2,5,1,NA,IS
606,2022050102,"5,516,818","66,888,103",0.471158147,0.689696252,book,given as a gifteven if you haven't read it yet!,NA,NA,NA,1,5,1,NA,IS
607,2022050103,"6,775,876","72,753,134",0.645056695,0.691592336,book,A,NA,NA,NA,99,99,99,NA,IS
608,2022050104,"71,848,035","6,409,814",0.778024301,0.584905177,fork,back scratcher,2,5,1,NA,NA,NA,MB,NA
609,2022050105,"6,886,864","6,946,366",0.712709993,0.714409381,fork,remove lint from clothing,2,5,2,NA,NA,NA,MB,NA
610,2022050106,"7,469,361","951,455",0.547669321,0.883384779,fork,toothpick,2,4,2,NA,NA,NA,MB,IS
611,2022050107,"68,225,884","67,288,456",0.759048104,0.714326054,fork,apply makeupsuch as mascara or lipstick.,3,2,3,NA,NA,NA,MB,NA
612,2022050108,"67,834,024","6,494,678",0.799442351,0.668715626,fork,style hairsuch as in braids or upd,2,4,2,NA,NA,NA,MB,NA
613,2022050109,"58,812,237","6,460,743",0.492609203,0.616547376,fork,Use a fork to eat cake without getting your hands dirty,1,5,1,NA,NA,NA,MB,NA
614,2022050110,"61,704,082","64,601,293",0.568961322,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,3,3,2,NA,NA,NA,MB,NA
615,2022050111,"56,285,424","68,931,265",0.436245263,0.738197446,fork,Use a fork to test the doneness of meat,1,5,1,NA,NA,NA,MB,NA
616,2022050112,"61,544,423","62,132,645",0.565776497,0.566618174,fork,Hold a fork like a microphone and give impromptu speeches,3,4,3,NA,NA,NA,MB,NA
617,2022050113,"60,699,115","64,998,236",0.544011027,0.644632429,fork,Juggle forks with friends for entertainment,3,3,2,NA,NA,NA,MB,NA
618,2022050114,"7,247,839","68,563,743",0.791475207,0.684560776,fork,Make music with,3,4,2,NA,NA,NA,MB,NA
619,2022050115,"5,357,101","66,055,818",0.377465606,0.658951133,fork,Fork as a bookmark,2,5,2,NA,NA,NA,MB,NA
620,2022050116,"57,632,117","68,764,925",0.464751601,0.710853547,fork,Use fork to apply makeup,3,2,3,NA,NA,NA,MB,NA
621,2022050117,"5,299,263","65,202,894",0.370565712,0.621207178,fork,Paint with a fork,3,2,3,NA,NA,NA,MB,NA
622,2022050118,"5,274,637","6,635,583",0.363338709,0.658483028,fork,Draw with a fork,3,3,3,NA,NA,NA,MB,NA
623,2022050119,"5,811,448","6,607,316",0.474995196,0.644306779,fork,Eat an entire meal with a fork,1,4,1,NA,NA,NA,MB,NA
624,2022050120,"49,983,635","6,789,196",0.316942155,0.676280946,fork,Cook with a fork,1,5,1,NA,NA,NA,MB,NA
625,2022050121,"51,725,655","6,612,458",0.347447813,0.638656437,fork,Clean with a fork,2,3,2,NA,NA,NA,MB,NA
626,2022050122,"51,942,763","6,516,712",0.348304927,0.626704216,fork,Decorate with a fork,2,4,2,NA,NA,NA,MB,NA
627,2022050123,"59,133,015","65,987,587",0.498647869,0.646927685,fork,Play music with a fork,3,3,2,NA,NA,NA,MB,NA
628,2022050124,"63,145,866","6,442,796",0.598818839,0.617408395,fork,Use as a utensil,1,5,1,NA,NA,NA,MB,NA
629,2022050125,"58,412,232","65,764,465",0.483836889,0.64621973,fork,Use a fork to eat soup without making a mess,2,3,1,NA,NA,NA,MB,NA
630,2022050126,"60,311,995","63,478,875",0.52820617,0.59130609,fork,Stick a fork in your hair to hold it back while you cook,2,4,2,NA,NA,NA,MB,NA
631,2022050127,"584,798","6,496,409",0.486849546,0.634063601,fork,Use a fork to play the drums,3,4,2,NA,NA,NA,MB,NA
632,2022050128,"59,013,186","64,988,832",0.497729242,0.627791852,fork,Use a fork to open a bottle of beer,2,4,1,NA,NA,NA,MB,NA
633,2022050129,"62,352,786","65,190,516",0.582245767,0.641385049,fork,Use a fork as a bookmark in your favorite book,2,5,2,NA,NA,NA,MB,NA
634,2022050130,"57,162,075","6,443,109",0.456066012,0.620787561,fork,Stick a few forks in the ground,2,5,1,NA,NA,NA,MB,NA
635,2022050131,"5,528,077","6,443,219",0.414852917,0.615066677,fork,Pick up leaves with a fork,2,5,2,NA,NA,NA,MB,NA
636,2022050132,"6,337,357","6,395,801",0.594914943,0.596199185,fork,Make a mini garden rake,2,4,3,NA,NA,NA,MB,NA
637,2022050133,"5,659,185","63,897,285",0.44310987,0.605985463,fork,Scrape the bottom of your shoes with a fork,2,5,1,NA,NA,NA,MB,NA
638,2022050134,"59,418,473","6,428,948",0.510015965,0.619760334,fork,Get lint out of your clothes with a fork,2,5,2,NA,NA,NA,MB,NA
639,2022050135,"57,659,574","6,270,108",0.462802708,0.586863995,fork,Curl your hair with a fork (tines facing in),2,4,2,NA,NA,NA,MB,NA
640,2022050136,"631,771","65,795,527",0.604105204,0.658463657,fork,Use as chopsticks!,2,4,2,NA,NA,NA,MB,NA
641,2022050137,"67,334,204","69,785,852",0.650982052,0.694170535,fork,Eat spaghetti like Lady,1,5,2,NA,NA,NA,MB,NA
642,2022050138,"5,682,725","6,520,135",0.448634923,0.636945128,fork,Use a fork to eat your cereal instead of a spoon,1,5,1,NA,NA,NA,MB,NA
643,2022050139,"61,704,082","64,601,293",0.568961322,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,3,3,2,NA,NA,NA,MB,NA
644,2022050140,"60,245,953","64,023,457",0.527808696,0.606973767,fork,Use a fork as a comb for your hair,2,4,2,NA,NA,NA,MB,NA
645,2022050141,"5,957,279","63,955,107",0.512126923,0.605966777,fork,Use a fork to play the piano,3,3,3,NA,NA,NA,MB,NA
646,2022050142,"57,775,583","642,393",0.470310092,0.614795566,fork,Stick forks into the ground to make garden markers,2,4,2,NA,NA,NA,MB,NA
647,2022050143,"6,774,636","6,600,719",0.713021666,0.653985351,fork,Make wind chimes out of,3,3,3,NA,NA,NA,MB,NA
648,2022050144,"58,412,232","65,764,465",0.483836889,0.64621973,fork,Use a fork to eat soup without making a mess,2,3,1,NA,NA,NA,MB,NA
649,2022050145,"5,853,186","6,467,061",0.485126853,0.614200652,fork,Use a fork to stir your coffee or tea,1,5,1,NA,NA,NA,MB,NA
650,2022050146,"58,759,594","6,543,539",0.492193162,0.639991492,fork,Use a fork to eat yogurt without getting your hands messy,2,4,1,NA,NA,NA,MB,NA
651,2022050147,"6,130,454","64,792,356",0.55773297,0.634467781,fork,Use a fork to get the last bit of ketchup out of the bottle,2,4,1,NA,NA,NA,MB,NA
652,2022050148,"6,015,354","6,529,318",0.524309516,0.635979295,fork,Use a fork to eat ice cream without dripping it all over yourself,2,5,1,NA,NA,NA,MB,NA
653,2022050149,"66,931,915","67,643,666",0.721532375,0.725855231,fork,eat foodof course!,1,5,1,NA,NA,NA,MB,NA
654,2022050150,"5,905,297","62,057,633",0.50123173,0.567445993,fork,play the forks - a musical instrument made by rubbing two metal forks together,3,4,4,NA,NA,NA,MB,NA
655,2022050151,"68,264,236","6,419,276",0.700043052,0.592555434,fork,hold back your hair while you're washing your face,2,4,2,NA,NA,NA,MB,NA
656,2022050152,"65,547,996","66,181,984",0.676895469,0.678963572,fork,dig in the dirt - great for small planting jobs,2,5,3,NA,NA,NA,MB,NA
657,2022050153,"66,246,014","6,654,333",0.686838746,0.679868102,fork,miniature sundae - perfect for when you're craving something sweet but don't want to,99,99,99,NA,NA,NA,MB,NA
658,2022050154,"8,851,403","8,875,823",0.895510077,0.89141909,fork,bookmark,2,5,2,NA,NA,NA,MB,NA
659,2022050155,"6,642,381","6,197,578",0.682268202,0.556276411,fork,hold down a stack of papers,2,4,2,NA,NA,NA,MB,NA
660,2022050156,"6,331,878","6,805,573",0.573842734,0.666955292,fork,scrape dirt off your shoes,2,5,1,NA,NA,NA,MB,NA
661,2022050157,"66,594,296","66,832,175",0.67766723,0.670091957,fork,pick up small objects like coins or beads,2,5,1,NA,NA,NA,MB,NA
662,2022050158,"6,499,332","698,493",0.630602419,0.737326443,fork,hairpin or bobby pin,2,4,2,NA,NA,NA,MB,NA
663,2022050159,"5,798,267","6,558,306",0.473223925,0.63676253,fork,Use a fork to comb your hair,2,4,2,NA,NA,NA,MB,NA
664,2022050160,"52,974,057","6,628,481",0.367766082,0.657213092,fork,Use a fork as a toothpick,2,4,2,NA,NA,NA,MB,NA
665,2022050161,"61,704,082","64,601,293",0.568961322,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,3,3,2,NA,NA,NA,MB,NA
666,2022050162,"60,794,077","62,553,415",0.546619445,0.578418523,fork,Use a fork to pick up small items like paperclips or coins off the floor,2,4,1,NA,NA,NA,MB,NA
667,2022050163,"6,039,767","63,403,707",0.535829574,0.600186735,fork,Put a rubber band around the end of a fork and use it as a sl,99,99,99,NA,NA,NA,MB,NA
668,2022050164,"71,848,035","6,409,814",0.778024301,0.584905177,fork,back scratcher,2,5,1,NA,NA,NA,MB,NA
669,2022050165,"6,687,406","67,004,952",0.685038477,0.674702287,fork,pick up small items like coins or beads,2,5,2,NA,NA,NA,MB,NA
670,2022050166,"66,511,097","60,453,086",0.670222998,0.51533097,fork,fluff up a pillow,3,4,3,NA,NA,NA,MB,NA
671,2022050167,"74,596,605","7,223,814",0.821027264,0.75245887,fork,mix paints together,2,5,2,NA,NA,NA,MB,NA
672,2022050168,"68,769,255","67,228,327",0.703383267,0.655268788,fork,hairpin or hair tie,2,4,2,NA,NA,NA,MB,NA
673,2022050169,"67,613,997","70,740,895",0.644997776,0.701741785,fork,stir a drink,1,5,1,NA,NA,NA,MB,NA
674,2022050170,"6,687,158","6,585,442",0.658508211,0.623624146,fork,eat food with one hand,1,5,1,NA,NA,NA,MB,NA
675,2022050171,"6,265,872","6,357,775",0.579380304,0.588542521,fork,hold food while cutting it with a knife,1,5,1,NA,NA,NA,MB,NA
676,2022050172,"68,971,834","77,575,316",0.612478614,0.77136758,fork,makeshift toothpick,2,4,2,NA,NA,NA,MB,NA
677,2022050173,"65,053,177","63,411,236",0.672623456,0.607260525,fork,play the piano (by pressing on the tines,3,3,4,NA,NA,NA,MB,NA
678,2022050174,"72,480,407","6,832,292",0.818405956,0.697877347,fork,play the xylophone,3,4,3,NA,NA,NA,MB,NA
679,2022050175,"6,245,348","7,309,422",0.546592325,0.767123491,fork,toothpick.,2,4,2,NA,NA,NA,MB,NA
680,2022050176,"6,442,714","62,653,594",0.643926084,0.580689609,fork,If you bend a forkyou can use it as a curling iron for your hair.,3,4,3,NA,NA,NA,MB,NA
681,2022050177,"6,550,391","6,724,233",0.634200931,0.662700266,fork,eat soup without making a mess,2,3,1,NA,NA,NA,MB,NA
682,2022050178,"7,437,172","71,699,243",0.751359165,0.685831338,fork,comb your hair,2,4,2,NA,NA,NA,MB,NA
683,2022050179,"5,887,561","6,518,606",0.496147215,0.639428437,fork,Use a fork to make patterns in sand or dirt,2,5,2,NA,NA,NA,MB,NA
684,2022050180,"602,641","6,497,663",0.530659735,0.6372419,fork,Stick a fork in a potted plant to help support it,2,5,3,NA,NA,NA,MB,NA
685,2022050181,"57,775,226","65,982,533",0.46998924,0.655257344,fork,Use a fork as a bookmark,2,5,2,NA,NA,NA,MB,NA
686,2022050182,"60,477,195","62,754,374",0.538790822,0.584782481,fork,Hang forks on a string to make wind chimes or mobile art,3,3,3,NA,NA,NA,MB,NA
687,2022050183,NA,NA,NA,NA,fork,Make music with forks by tapping them on different surfaces and experiment with different sounds!,3,5,2,NA,NA,NA,MB,NA
687,2022050183,"63,858,185","6,491,588",0.634966463,0.64921391,fork,Make music with forks by tapping them on different surfaces – experiment with different sounds!,NA,NA,NA,NA,NA,NA,MB,NA
688,2022050184,"8,851,403","8,875,823",0.895510077,0.89141909,fork,bookmark,2,5,2,NA,NA,NA,MB,NA
689,2022050185,"68,805,323","6,676,939",0.748025656,0.678633988,fork,make music by hitting it against different surfaces,3,5,2,NA,NA,NA,MB,NA
690,2022050186,"7,469,361","951,455",0.547669321,0.883384779,fork,toothpick,2,4,2,NA,NA,NA,MB,IS
691,2022050187,"67,339,473","6,691,786",0.666143477,0.644841164,fork,eat food without getting your hands dirty,1,5,1,NA,NA,NA,MB,NA
692,2022050188,"6,782,095","67,366,266",0.689043373,0.665702611,fork,play with your food before you eat it,2,5,1,NA,NA,NA,MB,NA
693,2022050189,"55,900,435","6,742,114",0.426292658,0.659196883,fork,Eating food with a fork,1,5,1,NA,NA,NA,MB,NA
694,2022050190,"6,668,206","61,349,792",0.693345666,0.542603284,fork,Picking up food that has fallen on the floor,2,5,1,NA,NA,NA,MB,IS
695,2022050191,"59,540,515","63,456,626",0.511503428,0.593806416,fork,Using a fork to hold a piece of food while cutting it with a knife,1,5,1,NA,NA,NA,MB,NA
696,2022050192,"65,928,183","71,859,927",0.650345564,0.78498067,fork,Spear vegetables or fruit for juicing or smoothies,1,5,1,NA,NA,NA,MB,NA
697,2022050193,"55,363,297","65,279,703",0.417305529,0.630588144,fork,Twirling pasta around a fork before eating it,1,5,1,NA,NA,NA,MB,NA
698,2022050194,"66,433,773","6,858,912",0.661659002,0.701274306,fork,Making patterns in soft foods like mashed potatoes,1,5,1,NA,NA,NA,MB,NA
699,2022050195,"8,512,836","897,673",0.822411075,0.905537739,fork,Mix,1,5,1,NA,NA,NA,MB,NA
700,2022050196,"66,227,064","6,683,327",0.669517219,0.671226472,fork,Pick up small things like beads or glitter,2,5,1,NA,NA,NA,MB,NA
701,2022050197,"67,613,997","70,740,895",0.644997776,0.701741785,fork,Stir a drink,1,5,1,NA,NA,NA,MB,NA
702,2022050198,"72,306,123","8,245,631",0.633297831,0.817059591,fork,Eat spaghetti,1,5,1,NA,NA,NA,MB,NA
703,2022050199,"64,396,224","65,820,174",0.621646941,0.64342019,fork,Hold onto foods like chicken wings so you don't make a mess,1,5,1,NA,NA,NA,MB,NA
704,2022050200,"6,826,053","68,660,374",0.674888462,0.672529399,fork,Help cut soft foods,1,5,1,NA,NA,NA,MB,NA
705,2022050201,"66,491,494","61,400,027",0.702368945,0.547760725,fork,Use as a back scratcher,2,5,1,NA,NA,NA,MB,IS
706,2022050202,"62,223,444","6,420,627",0.589945585,0.631417692,fork,Make music- use as drumsticks on pots and pans,3,5,2,NA,NA,NA,MB,NA
707,2022050203,"65,235,996","6,470,381",0.667020559,0.636637866,fork,Garden tool- help loosen,99,99,99,NA,NA,NA,MB,NA
708,2022050204,"6,052,233","68,475,056",0.535398692,0.725929558,fork,Use a fork to add extra flavor to your cooking by marinating meat or poultry in a flavorful sauce before grilling or baking,1,5,1,NA,NA,NA,MB,NA
709,2022050205,"6,464,205","6,389,975",0.648986876,0.613537729,fork,Get creative with breakfast and make eggs benedict on a waffle for a delicious and unique twist,2,4,3,NA,NA,NA,MB,NA
710,2022050206,"64,602,065","64,981,375",0.676120818,0.668538749,fork,Create elegant hors d'oeuvres by spearing fruitcheeseand other bite-sized foods on toothp,2,4,2,NA,NA,NA,MB,NA
711,2022050207,"76,565,614","8,725,508",0.742841095,0.747745156,tin can,telephone,NA,NA,NA,NA,NA,NA,NA,IS
712,2022050208,"54,126,863","7,055,132",0.519070983,0.611264437,tin can,candle holder,NA,NA,NA,NA,NA,NA,NA,IS
713,2022050209,"7,000,648","8,292,153",0.651221275,0.705116689,tin can,vase,NA,NA,NA,NA,NA,NA,NA,IS
714,2022050210,"5,432,624","699,382",0.564656079,0.624467462,tin can,pencil holder,2,5,1,NA,NA,NA,MB,IS
715,2022050211,"47,858,295","66,578,674",0.542486399,0.625142038,tin can,An ashtray,2,5,1,NA,NA,NA,MB,NA
716,2022050212,"55,579,467","79,714,723",0.570426911,0.80212988,tin can,coin bank,NA,NA,NA,NA,NA,NA,NA,IS
717,2022050213,"75,555,935","8,658,492",0.912026666,0.854830042,tin can,doorstop,NA,NA,NA,NA,NA,NA,NA,IS
718,2022050214,"73,449,664","8,695,191",0.81119673,0.830963925,tin can,paperweight,NA,NA,NA,NA,NA,NA,NA,IS
719,2022050215,"5,884,381","79,653,525",0.626296341,0.789775848,tin can,bird feeder,NA,NA,NA,NA,NA,NA,NA,IS
720,2022050216,"70,509,057","8,168,779",0.679844856,0.695212483,tin can,planter,NA,NA,NA,NA,NA,NA,NA,IS
721,2022050217,"5,001,276","7,058,078",0.554228723,0.688332796,tin can,vase for flowers,NA,NA,NA,NA,NA,NA,NA,IS
722,2022050218,"5,432,624","699,382",0.564656079,0.624467462,tin can,pencil holder,2,5,1,NA,NA,NA,MB,IS
723,2022050219,"5,177,012","71,500,354",0.617127329,0.723315209,tin can,hold paintbrushes,NA,NA,NA,NA,NA,NA,NA,IS
724,2022050220,"37,302,096","6,668,472",0.373542607,0.675920039,tin can,store small items such as paperclips or buttons,2,5,1,NA,NA,NA,MB,NA
725,2022050221,"55,579,467","79,714,723",0.570426911,0.80212988,tin can,coin bank,NA,NA,NA,NA,NA,NA,NA,IS
726,2022050222,"7,000,648","8,292,153",0.651221275,0.705116689,tin can,vase,NA,NA,NA,NA,NA,NA,NA,IS
727,2022050223,"32,453,704","6,247,545",0.278159261,0.573477596,tin can,Cut the top off of a tin can and use it as a pencil holder,2,5,1,NA,NA,NA,MB,NA
728,2022050224,"31,670,017","6,510,343",0.262950718,0.642402679,tin can,Use a tin can as a planter for small plants or succulents,3,4,3,NA,NA,NA,MB,NA
729,2022050225,"3,269,913","6,485,261",0.283555806,0.638573319,tin can,Make a wind chime out of a few tin cans and some string or fishing line,3,3,2,NA,NA,NA,MB,NA
730,2022050226,"25,207,129","67,605,762",0.156478226,0.673669755,tin can,Turn a tin,99,99,99,NA,NA,NA,MB,NA
731,2022050227,"36,285,026","63,994,503",0.351477623,0.606309414,tin can,could be used as a vase for flowers,3,4,3,NA,NA,NA,MB,NA
732,2022050228,"42,336,283","579,489",0.465376377,0.46010673,tin can,a pencil holder on a desk,2,5,1,NA,NA,NA,MB,NA
733,2022050229,"36,950,655","6,371,185",0.379035234,0.612128884,tin can,could be used to hold paintbrushes in an artist's studio,3,5,2,NA,NA,NA,MB,NA
734,2022050230,"46,803,403","71,693,354",0.500575185,0.724555075,tin can,a coin bank,NA,NA,NA,NA,NA,NA,NA,IS
735,2022050231,"3,605,051","6,360,237",0.355265141,0.605709225,tin can,telephone could be made by punching holes in two cans,2,4,2,NA,NA,NA,MB,NA
736,2022050232,"3,553,646","6,555,441",0.336035669,0.645965248,tin can,could be used as a planter for small plants or herbs,3,4,3,NA,NA,NA,MB,NA
737,2022050233,"36,635,673","59,402,895",0.360363245,0.495569229,tin can,could be used as a pencil holder on a desk,2,5,1,NA,NA,NA,MB,NA
738,2022050234,"36,950,655","6,371,185",0.379035234,0.612128884,tin can,could be used to hold paintbrushes in an artist's studio,3,5,2,NA,NA,NA,MB,NA
739,2022050235,"37,118,428","65,551,276",0.366385043,0.642790467,tin can,could be used as a vase for fresh flowers or artificial flowers,3,4,3,NA,NA,NA,MB,NA
740,2022050236,"76,565,614","8,725,508",0.742841095,0.747745156,tin can,telephone,NA,NA,NA,NA,NA,NA,NA,IS
741,2022050237,"54,126,863","7,055,132",0.519070983,0.611264437,tin can,candle holder,NA,NA,NA,NA,NA,NA,NA,IS
742,2022050238,"55,684,986","8,060,158",0.545723438,0.79839085,tin can,plant pot,NA,NA,NA,NA,NA,NA,NA,IS
743,2022050239,"7,610,337","9,065,444",0.836149186,0.87699692,tin can,piñata,NA,NA,NA,NA,NA,NA,NA,IS
743,2022050239,NA,NA,NA,NA,tin can,pinata,NA,NA,NA,NA,NA,NA,NA,IS
744,2022050240,"5,557,062","77,528,734",0.597642928,0.778148249,tin can,wind chime,NA,NA,NA,NA,NA,NA,NA,IS
745,2022050241,"5,884,381","79,653,525",0.626296341,0.789775848,tin can,bird feeder,NA,NA,NA,NA,NA,NA,NA,IS
